DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1834,Topiramate,DDInter1381,Paliperidone,Major
DDInter1447,Phentermine,DDInter1397,Paroxetine,Major
DDInter1834,Topiramate,DDInter1423,Pentobarbital,Moderate
DDInter1834,Topiramate,DDInter1432,Perphenazine,Major
DDInter1447,Phentermine,DDInter1440,Phenelzine,Major
DDInter1834,Topiramate,DDInter1441,Phenindamine,Major
DDInter1460,Phenytoin,DDInter1834,Topiramate,Moderate
DDInter1834,Topiramate,DDInter1470,Pimozide,Major
DDInter1834,Topiramate,DDInter1490,Polythiazide,Moderate
DDInter1834,Topiramate,DDInter1521,Primidone,Moderate
DDInter1834,Topiramate,DDInter1528,Procyclidine,Major
DDInter1834,Topiramate,DDInter1532,Promazine,Major
DDInter1834,Topiramate,DDInter1535,Propantheline,Major
DDInter1834,Topiramate,DDInter1537,Propiomazine,Major
DDInter1834,Topiramate,DDInter528,Dextropropoxyphene,Major
DDInter1834,Topiramate,DDInter1543,Protriptyline,Major
DDInter1834,Topiramate,DDInter1553,Quetiapine,Major
DDInter1447,Phentermine,DDInter1572,Rasagiline,Moderate
DDInter1447,Phentermine,DDInter1579,Remifentanil,Moderate
DDInter1834,Topiramate,DDInter1605,Risperidone,Major
DDInter1447,Phentermine,DDInter1631,Safinamide,Moderate
DDInter1834,Topiramate,DDInter1650,Secobarbital,Moderate
DDInter1447,Phentermine,DDInter1653,Selegiline,Major
DDInter1447,Phentermine,DDInter1662,Sertraline,Major
DDInter1834,Topiramate,DDInter1696,Solifenacin,Major
DDInter1447,Phentermine,DDInter1718,Sufentanil,Moderate
DDInter1447,Phentermine,DDInter1746,Tapentadol,Major
DDInter1761,Temazepam,DDInter1834,Topiramate,Moderate
DDInter1834,Topiramate,DDInter1793,Thiethylperazine,Major
DDInter1834,Topiramate,DDInter1796,Thioridazine,Major
DDInter1834,Topiramate,DDInter1798,Thiothixene,Major
DDInter1834,Topiramate,DDInter1832,Tolterodine,Major
DDInter1447,Phentermine,DDInter1845,Tranylcypromine,Major
DDInter1834,Topiramate,DDInter1860,Triazolam,Moderate
DDInter1834,Topiramate,DDInter1861,Trichlormethiazide,Moderate
DDInter1834,Topiramate,DDInter1866,Trifluoperazine,Major
DDInter1834,Topiramate,DDInter1867,Triflupromazine,Major
DDInter1834,Topiramate,DDInter1870,Trihexyphenidyl,Major
DDInter1834,Topiramate,DDInter45,Alimemazine,Major
DDInter1834,Topiramate,DDInter1873,Trimethobenzamide,Moderate
DDInter1834,Topiramate,DDInter1876,Trimipramine,Major
DDInter1834,Topiramate,DDInter1878,Tripelennamine,Major
DDInter1834,Topiramate,DDInter1879,Triprolidine,Major
DDInter1886,Trospium,DDInter1834,Topiramate,Major
DDInter1447,Phentermine,DDInter1927,Venlafaxine,Major
DDInter1447,Phentermine,DDInter1935,Vilazodone,Major
DDInter1447,Phentermine,DDInter1948,Vortioxetine,Major
DDInter1834,Topiramate,DDInter1951,Warfarin,Moderate
DDInter1967,Ziprasidone,DDInter1834,Topiramate,Major
DDInter1834,Topiramate,DDInter1971,Zonisamide,Major
DDInter82,Amoxapine,DDInter1448,Phentolamine,Moderate
DDInter256,Butabarbital,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter349,Chloral hydrate,Moderate
DDInter363,Chlorpromazine,DDInter1448,Phentolamine,Moderate
DDInter760,Fluphenazine,DDInter1448,Phentolamine,Moderate
DDInter762,Flurazepam,DDInter1448,Phentolamine,Moderate
DDInter853,Haloperidol,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter532,Diamorphine,Moderate
DDInter890,Hydromorphone,DDInter1448,Phentolamine,Moderate
DDInter895,Hydroxyzine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter907,Iloperidone,Moderate
DDInter912,Imipramine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter981,Isocarboxazid,Moderate
DDInter1448,Phentolamine,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter1448,Phentolamine,Moderate
DDInter1099,Loxapine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1104,Lurasidone,Moderate
DDInter1448,Phentolamine,DDInter1124,Maprotiline,Moderate
DDInter1150,Meperidine,DDInter1448,Phentolamine,Moderate
DDInter1154,Meprobamate,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1159,Mesoridazine,Moderate
DDInter1448,Phentolamine,DDInter1175,Methotrimeprazine,Moderate
DDInter1212,Midazolam,DDInter1448,Phentolamine,Moderate
DDInter1230,Mirtazapine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1239,Molindone,Moderate
DDInter1448,Phentolamine,DDInter1257,Nalbuphine,Moderate
DDInter1448,Phentolamine,DDInter1274,Nefazodone,Moderate
DDInter1316,Nortriptyline,DDInter1448,Phentolamine,Moderate
DDInter1326,Olanzapine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1344,Opium,Moderate
DDInter1448,Phentolamine,DDInter1359,Oxazepam,Moderate
DDInter1448,Phentolamine,DDInter1381,Paliperidone,Moderate
DDInter1448,Phentolamine,DDInter1391,Paraldehyde,Moderate
DDInter1448,Phentolamine,DDInter1432,Perphenazine,Moderate
DDInter1448,Phentolamine,DDInter1440,Phenelzine,Moderate
DDInter1532,Promazine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1537,Propiomazine,Moderate
DDInter528,Dextropropoxyphene,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1553,Quetiapine,Moderate
DDInter1448,Phentolamine,DDInter1572,Rasagiline,Moderate
DDInter1448,Phentolamine,DDInter1580,Remimazolam,Moderate
DDInter1448,Phentolamine,DDInter1605,Risperidone,Moderate
DDInter1448,Phentolamine,DDInter1631,Safinamide,Moderate
DDInter1650,Secobarbital,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1653,Selegiline,Moderate
DDInter1761,Temazepam,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1778,Tetrabenazine,Moderate
DDInter1796,Thioridazine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1798,Thiothixene,Moderate
DDInter1448,Phentolamine,DDInter1845,Tranylcypromine,Moderate
DDInter1448,Phentolamine,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter1448,Phentolamine,Moderate
DDInter1448,Phentolamine,DDInter1876,Trimipramine,Moderate
DDInter1448,Phentolamine,DDInter1957,Zaleplon,Moderate
DDInter1967,Ziprasidone,DDInter1448,Phentolamine,Moderate
DDInter1970,Zolpidem,DDInter1448,Phentolamine,Moderate
DDInter137,Atropine (ophthalmic),DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter175,Belladonna,Moderate
DDInter303,Carteolol,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter453,Cyclizine,Moderate
DDInter562,Dimenhydrinate,DDInter1465,Pilocarpine,Moderate
DDInter675,Esmolol,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter737,Fingolimod,Moderate
DDInter1465,Pilocarpine,DDInter738,Flavoxate,Moderate
DDInter835,Glycopyrronium (topical),DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter866,Homatropine (ophthalmic),Moderate
DDInter1465,Pilocarpine,DDInter996,Ivabradine,Moderate
DDInter1013,Labetalol,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1027,Lasmiditan,Moderate
DDInter1465,Pilocarpine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter1465,Pilocarpine,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1134,Meclizine,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1149,Mepenzolate,Moderate
DDInter1465,Pilocarpine,DDInter1180,Methscopolamine,Moderate
DDInter1465,Pilocarpine,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1200,Metoprolol,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1255,Nadolol,Moderate
DDInter1365,Oxybutynin,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1376,Ozanimod,Moderate
DDInter1465,Pilocarpine,DDInter1417,Penbutolol,Moderate
DDInter1471,Pindolol,DDInter1465,Pilocarpine,Moderate
DDInter1524,Procainamide,DDInter1465,Pilocarpine,Moderate
DDInter1528,Procyclidine,DDInter1465,Pilocarpine,Moderate
DDInter1535,Propantheline,DDInter1465,Pilocarpine,Moderate
DDInter1539,Propranolol,DDInter1465,Pilocarpine,Moderate
DDInter1556,Quinidine,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1586,Revefenacin,Moderate
DDInter1647,Scopolamine,DDInter1465,Pilocarpine,Moderate
DDInter1648,Scopolamine (ophthalmic),DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1676,Siponimod,Major
DDInter1465,Pilocarpine,DDInter1696,Solifenacin,Moderate
DDInter1704,Sotalol,DDInter1465,Pilocarpine,Moderate
DDInter1789,Thalidomide,DDInter1465,Pilocarpine,Moderate
DDInter1809,Timolol,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1815,Tiotropium,Moderate
DDInter1832,Tolterodine,DDInter1465,Pilocarpine,Moderate
DDInter1870,Trihexyphenidyl,DDInter1465,Pilocarpine,Moderate
DDInter1885,Tropicamide (ophthalmic),DDInter1465,Pilocarpine,Moderate
DDInter1886,Trospium,DDInter1465,Pilocarpine,Moderate
DDInter1465,Pilocarpine,DDInter1899,Umeclidinium,Moderate
DDInter82,Amoxapine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter137,Atropine (ophthalmic),DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter149,Azatadine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter175,Belladonna,Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter354,Chlorcyclizine,Moderate
DDInter363,Chlorpromazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter453,Cyclizine,Moderate
DDInter459,Cyproheptadine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter517,Dexbrompheniramine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter562,Dimenhydrinate,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter738,Flavoxate,Moderate
DDInter760,Fluphenazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter835,Glycopyrronium (topical),DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter853,Haloperidol,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter866,Homatropine (ophthalmic),Moderate
DDInter895,Hydroxyzine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter912,Imipramine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1050,Levobunolol (ophthalmic),Minor
DDInter1099,Loxapine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1102,Lumateperone,Moderate
DDInter1124,Maprotiline,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1134,Meclizine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1149,Mepenzolate,Moderate
DDInter1159,Mesoridazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1168,Methdilazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1175,Methotrimeprazine,Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1180,Methscopolamine,Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1239,Molindone,Moderate
DDInter1316,Nortriptyline,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1365,Oxybutynin,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1432,Perphenazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1441,Phenindamine,Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1470,Pimozide,Moderate
DDInter1524,Procainamide,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1528,Procyclidine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1532,Promazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1533,Promethazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1535,Propantheline,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1537,Propiomazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1543,Protriptyline,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1553,Quetiapine,Moderate
DDInter1556,Quinidine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1586,Revefenacin,Moderate
DDInter1605,Risperidone,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1647,Scopolamine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1648,Scopolamine (ophthalmic),DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1696,Solifenacin,Moderate
DDInter1793,Thiethylperazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1796,Thioridazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1798,Thiothixene,Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1815,Tiotropium,Moderate
DDInter1832,Tolterodine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1866,Trifluoperazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1867,Triflupromazine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1870,Trihexyphenidyl,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter45,Alimemazine,Moderate
DDInter1876,Trimipramine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1878,Tripelennamine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1879,Triprolidine,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1885,Tropicamide (ophthalmic),DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1886,Trospium,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter1899,Umeclidinium,Moderate
DDInter1967,Ziprasidone,DDInter1466,Pilocarpine (ophthalmic),Moderate
DDInter825,Glimepiride,DDInter82,Amoxapine,Moderate
DDInter825,Glimepiride,DDInter363,Chlorpromazine,Moderate
DDInter825,Glimepiride,DDInter551,Diflunisal,Moderate
DDInter825,Glimepiride,DDInter672,Escitalopram,Moderate
DDInter825,Glimepiride,DDInter760,Fluphenazine,Moderate
DDInter770,Fluvoxamine,DDInter825,Glimepiride,Moderate
DDInter825,Glimepiride,DDInter783,Fosphenytoin,Moderate
DDInter825,Glimepiride,DDInter907,Iloperidone,Moderate
DDInter825,Glimepiride,DDInter912,Imipramine,Moderate
DDInter825,Glimepiride,DDInter981,Isocarboxazid,Moderate
DDInter825,Glimepiride,DDInter1104,Lurasidone,Moderate
DDInter1159,Mesoridazine,DDInter1472,Pioglitazone,Moderate
DDInter825,Glimepiride,DDInter1161,Metamfetamine,Moderate
DDInter825,Glimepiride,DDInter1175,Methotrimeprazine,Moderate
DDInter825,Glimepiride,DDInter1316,Nortriptyline,Moderate
DDInter825,Glimepiride,DDInter1326,Olanzapine,Moderate
DDInter825,Glimepiride,DDInter1381,Paliperidone,Moderate
DDInter825,Glimepiride,DDInter1397,Paroxetine,Moderate
DDInter825,Glimepiride,DDInter1432,Perphenazine,Moderate
DDInter825,Glimepiride,DDInter1440,Phenelzine,Moderate
DDInter825,Glimepiride,DDInter1460,Phenytoin,Moderate
DDInter825,Glimepiride,DDInter1532,Promazine,Moderate
DDInter825,Glimepiride,DDInter528,Dextropropoxyphene,Moderate
DDInter825,Glimepiride,DDInter1543,Protriptyline,Moderate
DDInter825,Glimepiride,DDInter1553,Quetiapine,Moderate
DDInter825,Glimepiride,DDInter1572,Rasagiline,Moderate
DDInter825,Glimepiride,DDInter1605,Risperidone,Moderate
DDInter825,Glimepiride,DDInter1631,Safinamide,Moderate
DDInter825,Glimepiride,DDInter1637,Salsalate,Moderate
DDInter825,Glimepiride,DDInter1653,Selegiline,Moderate
DDInter825,Glimepiride,DDInter1662,Sertraline,Moderate
DDInter825,Glimepiride,DDInter1633,Salicylic acid (sodium),Moderate
DDInter825,Glimepiride,DDInter1796,Thioridazine,Moderate
DDInter825,Glimepiride,DDInter1845,Tranylcypromine,Moderate
DDInter825,Glimepiride,DDInter1866,Trifluoperazine,Moderate
DDInter825,Glimepiride,DDInter1867,Triflupromazine,Moderate
DDInter825,Glimepiride,DDInter1876,Trimipramine,Moderate
DDInter825,Glimepiride,DDInter1935,Vilazodone,Moderate
DDInter825,Glimepiride,DDInter1948,Vortioxetine,Moderate
DDInter825,Glimepiride,DDInter1967,Ziprasidone,Moderate
DDInter1605,Risperidone,DDInter1472,Pioglitazone,Moderate
DDInter1161,Metamfetamine,DDInter1498,Potassium citrate,Moderate
DDInter1633,Salicylic acid (sodium),DDInter1498,Potassium citrate,Moderate
DDInter551,Diflunisal,DDInter1241,Monopotassium phosphate,Moderate
DDInter1514,Prednisolone (ophthalmic),DDInter1274,Nefazodone,Moderate
DDInter1915,Valsartan,DDInter532,Diamorphine,Moderate
DDInter1915,Valsartan,DDInter890,Hydromorphone,Moderate
DDInter1915,Valsartan,DDInter981,Isocarboxazid,Moderate
DDInter1915,Valsartan,DDInter1083,Lofexidine,Moderate
DDInter1915,Valsartan,DDInter1159,Mesoridazine,Moderate
DDInter1915,Valsartan,DDInter1175,Methotrimeprazine,Moderate
DDInter1915,Valsartan,DDInter1257,Nalbuphine,Moderate
DDInter1915,Valsartan,DDInter1326,Olanzapine,Moderate
DDInter1915,Valsartan,DDInter1344,Opium,Moderate
DDInter1915,Valsartan,DDInter1432,Perphenazine,Moderate
DDInter1915,Valsartan,DDInter1440,Phenelzine,Moderate
DDInter1915,Valsartan,DDInter528,Dextropropoxyphene,Moderate
DDInter1915,Valsartan,DDInter1553,Quetiapine,Moderate
DDInter1915,Valsartan,DDInter1605,Risperidone,Moderate
DDInter1915,Valsartan,DDInter1653,Selegiline,Moderate
DDInter1915,Valsartan,DDInter1866,Trifluoperazine,Moderate
DDInter1915,Valsartan,DDInter1867,Triflupromazine,Moderate
DDInter1518,Prilocaine,DDInter92,Amyl Nitrite,Major
DDInter1518,Prilocaine,DDInter229,Bretylium,Moderate
DDInter250,Bupivacaine (liposome),DDInter1518,Prilocaine,Major
DDInter475,Dapsone,DDInter1518,Prilocaine,Major
DDInter382,Cinchocaine (topical),DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter677,Estazolam,Moderate
DDInter1518,Prilocaine,DDInter697,Etidocaine,Major
DDInter762,Flurazepam,DDInter1518,Prilocaine,Moderate
DDInter765,Flutamide,DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter850,Halazepam,Moderate
DDInter901,Ibutilide,DDInter1518,Prilocaine,Moderate
DDInter1518,Prilocaine,DDInter989,Isosorbide dinitrate,Major
DDInter1518,Prilocaine,DDInter990,Isosorbide mononitrate,Major
DDInter1518,Prilocaine,DDInter1051,Levobupivacaine,Major
DDInter1092,Lorazepam,DDInter1518,Prilocaine,Moderate
DDInter1518,Prilocaine,DDInter1197,Metoclopramide,Major
DDInter1212,Midazolam,DDInter1518,Prilocaine,Moderate
DDInter1245,Morphine (liposomal),DDInter1518,Prilocaine,Moderate
DDInter1303,Nitrofurantoin,DDInter1518,Prilocaine,Major
DDInter1304,Nitroglycerin,DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter1359,Oxazepam,Moderate
DDInter1460,Phenytoin,DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter1520,Primaquine,Major
DDInter1525,Procaine,DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter1552,Quazepam,Moderate
DDInter1557,Quinine,DDInter1518,Prilocaine,Major
DDInter1573,Rasburicase,DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter1580,Remimazolam,Moderate
DDInter1620,Ropivacaine,DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter1671,Silver nitrate (topical),Major
DDInter1518,Prilocaine,DDInter1672,Silver sulfadiazine (topical),Major
DDInter1518,Prilocaine,DDInter1306,Nitrous acid,Major
DDInter1704,Sotalol,DDInter1518,Prilocaine,Moderate
DDInter1721,Sulfadiazine,DDInter1518,Prilocaine,Major
DDInter1518,Prilocaine,DDInter1722,Sulfadoxine,Major
DDInter1518,Prilocaine,DDInter1724,Sulfamethoxazole,Major
DDInter1518,Prilocaine,DDInter1725,Sulfasalazine,Major
DDInter1518,Prilocaine,DDInter1739,Tafenoquine,Major
DDInter1761,Temazepam,DDInter1518,Prilocaine,Moderate
DDInter1518,Prilocaine,DDInter1781,Tetracaine (topical),Major
DDInter1518,Prilocaine,DDInter1807,Tilmanocept,Moderate
DDInter1518,Prilocaine,DDInter1860,Triazolam,Moderate
DDInter256,Butabarbital,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter349,Chloral hydrate,Moderate
DDInter363,Chlorpromazine,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter531,Dezocine,Moderate
DDInter646,Entacapone,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter673,Esketamine,Moderate
DDInter1533,Promethazine,DDInter674,Eslicarbazepine,Moderate
DDInter1533,Promethazine,DDInter677,Estazolam,Moderate
DDInter685,Eszopiclone,DDInter1533,Promethazine,Moderate
DDInter695,Ethosuximide,DDInter1533,Promethazine,Moderate
DDInter696,Ethotoin,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter708,Ezogabine,Moderate
DDInter715,Felbamate,DDInter1533,Promethazine,Moderate
DDInter760,Fluphenazine,DDInter1533,Promethazine,Moderate
DDInter762,Flurazepam,DDInter1533,Promethazine,Moderate
DDInter770,Fluvoxamine,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter783,Fosphenytoin,Moderate
DDInter791,Gabapentin,DDInter1533,Promethazine,Moderate
DDInter802,Galantamine,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter819,Ginkgo biloba,Moderate
DDInter850,Halazepam,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter532,Diamorphine,Moderate
DDInter890,Hydromorphone,DDInter1533,Promethazine,Moderate
DDInter895,Hydroxyzine,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter1007,Ketamine,Moderate
DDInter1020,Lamotrigine,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter1533,Promethazine,Moderate
DDInter1099,Loxapine,DDInter1533,Promethazine,Moderate
DDInter1533,Promethazine,DDInter1104,Lurasidone,Moderate
DDInter1124,Maprotiline,DDInter1533,Promethazine,Moderate
DDInter1146,Memantine,DDInter1533,Promethazine,Moderate
DDInter1150,Meperidine,DDInter1533,Promethazine,Moderate
DDInter1152,Mephenytoin,DDInter1533,Promethazine,Moderate
DDInter1190,Methylphenobarbital,DDInter1533,Promethazine,Moderate
